Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
DGKI,1.268659576,-1.904633826,7.500212906,0.007618937,0.015362915,2.300747582,3361,1.813526359,Upregulated
S100A7,1.380955785,-2.106079623,6.611622068,0.011788395,0.022320739,2.280360454,3366,1.651291432,Upregulated
LOC112268070,1.137588587,2.341991659,8.567830929,0.004811525,0.010357024,2.257846027,3369,1.984765013,Upregulated
OVCH1,1.597709678,-0.168181183,5.517100663,0.02213595,0.03868566,2.25668501,3370,1.412449984,Upregulated
JMJD1C,1.006149731,7.739637647,10.02747265,0.002413148,0.005735856,2.255185796,3372,2.241401777,Upregulated
FSTL1,1.064198347,3.240386256,9.296397234,0.003399773,0.007704495,2.248923334,3373,2.113255804,Upregulated
AIM2,1.094682563,5.930040329,8.933887569,0.004037218,0.008914051,2.244017024,3374,2.049924882,Upregulated
MYZAP,1.216288652,2.541218816,7.785114323,0.007031455,0.014338575,2.242220837,3375,1.843494004,Upregulated
BEST3,1.294119201,-1.929260541,7.050571666,0.0095448,0.018591293,2.239719676,3376,1.730690399,Upregulated
HMCN1,1.418495942,-1.494179677,6.306140175,0.014380545,0.026500069,2.236617723,3377,1.576752994,Upregulated
OLFML2A,1.070557183,0.258661989,9.154056974,0.003654737,0.008188542,2.234031659,3378,2.086793396,Upregulated
C3AR1,1.169217678,7.83424735,8.158668996,0.005859856,0.012288798,2.233779375,3379,1.910490593,Upregulated
SLC22A1,1.058130824,3.698743554,9.263164096,0.003453417,0.007807439,2.230001621,3380,2.107491408,Upregulated
HOXA10-HOXA9,1.005702455,-0.264407374,9.861388409,0.002625136,0.006167729,2.222476417,3383,2.209874707,Upregulated
ADRA2A,1.175334591,-0.158752549,8.048566485,0.006209857,0.012922016,2.219818861,3384,1.888669728,Upregulated
COL4A4,1.167046558,0.360374777,8.082260624,0.006104327,0.012729164,2.211786769,3385,1.895200114,Upregulated
HOXA9,1.004388197,-0.256373056,9.753022178,0.002761185,0.006430131,2.201398119,3386,2.191780156,Upregulated
EDNRB,1.532376995,-0.589111598,5.604470394,0.021114973,0.037069549,2.192804967,3387,1.430982698,Upregulated
ARRDC4,1.056131101,5.355357748,9.047997625,0.003823927,0.00851807,2.185831016,3388,2.069658791,Upregulated
E2F2,1.00121363,4.379388309,9.649663294,0.002878779,0.006670193,2.178502302,3389,2.175861611,Upregulated
ILDR1,1.09341916,-1.343182117,8.521202581,0.004819324,0.010367548,2.169697833,3390,1.984323955,Upregulated
PROM1,1.303444282,-1.445303514,6.769190696,0.011386165,0.021656963,2.169455853,3391,1.664402447,Upregulated
CACHD1,1.107971683,0.195129673,8.185772137,0.005808637,0.012201133,2.120214427,3393,1.913599832,Upregulated
SMIM38,1.020681172,0.972523814,9.036839432,0.003853884,0.008570067,2.109764088,3394,2.06701578,Upregulated
SYT1,1.268192033,-1.959980776,6.685680813,0.011505013,0.021842206,2.106090956,3395,1.660703506,Upregulated
MYO3B,1.292967657,-1.513416239,6.483415712,0.013133419,0.024474043,2.083351388,3398,1.611294279,Upregulated
TSHB,1.243907596,-1.675055868,6.729473508,0.011484499,0.02180907,2.066581864,3399,1.661362846,Upregulated
PKDREJ,1.096663563,-1.569941392,7.933805182,0.006325609,0.013122646,2.063897351,3400,1.881978595,Upregulated
C9orf152,1.447848038,-1.096415264,5.545041107,0.021629836,0.037875467,2.058321587,3402,1.421642004,Upregulated
VSIG8,1.139490444,0.897157033,7.555884497,0.007883592,0.015827153,2.051763305,3403,1.800597203,Upregulated
WDR62,1.047903555,0.484998054,8.38988661,0.005259209,0.011192213,2.044547906,3404,1.951084045,Upregulated
KREMEN1,1.006297667,7.085529508,8.587386532,0.004764761,0.01027343,2.000806068,3409,1.988284514,Upregulated
ZNF486,1.083327713,4.32778029,7.802321777,0.006970889,0.014233397,2.000571996,3410,1.846691423,Upregulated
RPL3L,1.014772167,-1.312447185,8.420945534,0.005066557,0.010833995,1.994241796,3413,1.965211366,Upregulated
SERPINB2,1.485128024,2.631482066,5.102173162,0.027503637,0.046603476,1.977569289,3416,1.331581694,Upregulated
CA3,1.47515436,-0.496328803,5.070852715,0.027965259,0.047268104,1.955216528,3418,1.32543182,Upregulated
CMKLR2,1.401184553,-1.735820121,5.367485858,0.023259401,0.040347247,1.953512021,3419,1.394186095,Upregulated
ADCY10,1.043813663,-0.480161992,7.946118438,0.006523371,0.013454915,1.953099631,3420,1.871119052,Upregulated
TNFRSF19,1.149541606,-1.753407319,6.887311172,0.010557118,0.020274901,1.946221371,3422,1.693041261,Upregulated
LEP,1.25725544,-0.617872283,6.192826405,0.015603295,0.028440741,1.943791198,3423,1.546059087,Upregulated
GSDMC,1.043323949,-1.119162016,7.866833989,0.006700979,0.013751238,1.942312585,3424,1.8616582,Upregulated
ZDHHC19,1.483296779,4.40838624,4.987822731,0.029223527,0.049056973,1.942079359,3425,1.30929925,Upregulated
KIR2DL4,1.124573785,0.342627049,7.118353086,0.009801072,0.019015093,1.935280764,3426,1.720901545,Upregulated
COX6B2,1.173068412,-0.117088439,6.679192962,0.012216659,0.022994165,1.921934581,3429,1.638382349,Upregulated
DDN,1.145185837,-1.622205754,6.81570606,0.011026543,0.021048785,1.920216662,3430,1.676772975,Upregulated
LCA5,1.112366281,-2.242097964,6.877495508,0.010201812,0.019696049,1.897275172,3431,1.705620895,Upregulated
EMP1,1.036240942,2.443405508,7.624876915,0.007606474,0.015344298,1.879795968,3433,1.81405298,Upregulated
ANKRD61,1.116195314,-2.078657856,6.773444195,0.010920646,0.020874604,1.875634246,3434,1.68038176,Upregulated
CGN,1.329039278,-1.790933577,5.438957306,0.022376027,0.03903821,1.871965246,3436,1.4085101,Upregulated
RGS8,1.195529292,-1.52127447,6.230016701,0.014970328,0.027430846,1.867130779,3437,1.561760796,Upregulated
ESR1,1.037189753,0.26512164,7.548094982,0.007926215,0.015898965,1.865521786,3438,1.798631138,Upregulated
COL10A1,1.168605381,-0.332602347,6.389867287,0.014137143,0.026116585,1.850000038,3440,1.58308362,Upregulated
VSIG10,1.130963798,3.21820335,6.648473402,0.012366656,0.023218229,1.848188131,3441,1.634170904,Upregulated
DDAH1,1.351880833,-1.632840061,5.098039933,0.02699741,0.045854735,1.809649053,3445,1.338615807,Upregulated
AKR1C1,1.314078645,1.989422877,5.268846674,0.025188124,0.043227822,1.792714242,3447,1.364236645,Upregulated
LEFTY2,1.190369518,-2.023419271,5.861988884,0.01763926,0.031614026,1.785697356,3449,1.500120197,Upregulated
NETO1,1.08950019,0.272924697,6.679489427,0.01220982,0.022987365,1.785157827,3450,1.638510799,Upregulated
AIF1L,1.123943454,-1.802359163,6.28820658,0.014331273,0.026416103,1.773730288,3452,1.57813125,Upregulated
GBP7,1.236428153,-1.077426431,5.58410145,0.021240173,0.037262716,1.766516425,3453,1.428725495,Upregulated
TMEM252,1.12237762,1.861551386,6.322474941,0.014595189,0.026850252,1.763313187,3454,1.571051627,Upregulated
ABCB9,1.19728851,1.432842851,5.78918429,0.019199733,0.034076538,1.757074213,3455,1.467544537,Upregulated
RIBC2,1.280412267,-1.955758643,5.169027708,0.025609228,0.043815452,1.739277075,3458,1.358372705,Upregulated
PRRG1,1.053039143,-1.07620097,6.615772347,0.012512034,0.023441765,1.716464003,3461,1.630009685,Upregulated
ZNF429,1.023724917,5.578692816,6.637931561,0.012431786,0.023315938,1.671074411,3465,1.632347112,Upregulated
